OrderID,OrderDate,SKU,Category,RegionCode,Channel,Segment,SalesRep,Quantity,UnitPrice,Discount,NetRevenue,COGS,OrderStatus
ORD-100754,2023-02-11,SKU-1013,Laptops,DACH,Direct,SMB,Rania Eriksen,4,2073.19,0.2,6634.21,5562.6,Shipped
ORD-103763,2023-02-11,SKU-1075,Networking,NA-E,Online,Consumer,Malik Andersen,5,1273.44,0.25,4775.4,3684.35,Shipped
ORD-104049,2023-02-11,SKU-1013,Laptops,UKI,Direct,Mid-Market,Viktor Zhang,5,2073.19,0.15,8811.06,6953.25,Pending
ORD-104359,2023-02-11,SKU-1022,Monitors,NA-E,Online,SMB,Adaeze Marchetti,1,296.21,0.05,281.4,195.26,Returned
ORD-104615,2023-02-11,SKU-1088,Storage,UKI,Partner,Enterprise,Fatima Dahl,1,601.62,0.15,511.38,433.93,Pending
ORD-100273,2023-02-12,SKU-1057,Peripherals,NA-W,Direct,SMB,Nadia Kowalski,1,457.5,0.25,343.12,228.53,Pending
ORD-100346,2023-02-12,SKU-1050,Peripherals,UKI,Direct,Mid-Market,Uma Sandoval,1,335.4,0.25,251.55,189.69,Shipped
ORD-103852,2023-02-12,SKU-1076,Networking,NORDIC,Partner,Mid-Market,Malik Kowalski,6,1719.15,0.1,9283.41,6175.68,Shipped
ORD-104338,2023-02-12,SKU-1010,Laptops,UKI,Online,Enterprise,Rosa Marchetti,6,1514.87,0.15,7725.84,6541.38,Pending
ORD-100358,2023-02-13,SKU-1115,Accessories,UKI,Direct,Mid-Market,Darius Kaur,2,201.56,0.2,322.5,191.72,Pending
ORD-101484,2023-02-13,SKU-1058,Peripherals,NORDIC,Direct,Mid-Market,Adaeze Marchetti,4,410.18,0.2,1312.58,887.48,Returned
ORD-103461,2023-02-13,SKU-1051,Peripherals,NA-E,Online,SMB,Thea Delgado,2,311.03,0,622.06,356.36,Pending
ORD-104640,2023-02-13,SKU-1004,Laptops,DACH,Partner,SMB,Emeka Weber,11,3198.86,0.05,33428.09,24409.99,Shipped
ORD-101448,2023-02-14,SKU-1037,Monitors,LATAM,Partner,Enterprise,Fatima Iversen,13,1230.78,0.05,15200.13,10174.97,Shipped
ORD-102185,2023-02-14,SKU-1008,Laptops,NA-W,Online,SMB,Yara Eriksen,2,2860.19,0.05,5434.36,3979.86,Pending
ORD-102832,2023-02-14,SKU-1079,Networking,NA-W,Online,Mid-Market,Uma Sandoval,7,453.79,0.15,2700.05,2007.32,Shipped
ORD-103946,2023-02-14,SKU-1091,Storage,NA-W,Direct,SMB,Nikolai Jensen,4,949.67,0.25,2849.01,2798.04,Shipped
ORD-100194,2023-02-15,SKU-1112,Accessories,UKI,Partner,Enterprise,Yusuf Mbeki,1,160.4,0.05,152.38,73.98,Returned
ORD-100581,2023-02-15,SKU-1107,Accessories,DACH,Retail,SMB,Rania Kaur,3,92.86,0.05,264.65,113.16,Shipped
ORD-100617,2023-02-15,SKU-1017,Laptops,NORDIC,Retail,SMB,Yara Eriksen,5,3083.45,0.1,13875.52,10902.45,Shipped
ORD-103481,2023-02-15,SKU-1067,Networking,APAC-S,Partner,Mid-Market,Elena Kaur,5,254.78,0.05,1210.2,768.8,Shipped
ORD-101011,2023-02-16,SKU-1032,Monitors,LATAM,Direct,Mid-Market,Adaeze Marchetti,1,929.07,0.05,882.62,585.49,Pending
ORD-101067,2023-02-16,SKU-1111,Accessories,NA-E,Direct,Enterprise,Uma Okafor,1,118.52,0.2,94.82,50.67,Shipped
ORD-101362,2023-02-16,SKU-1118,Accessories,NA-E,Partner,Mid-Market,Rosa Weber,4,143.1,0.2,457.92,230.56,Pending
ORD-102680,2023-02-16,SKU-1108,Accessories,UKI,Online,Mid-Market,Uma Sandoval,1,111.01,0.05,105.46,47.94,Shipped
ORD-103917,2023-02-16,SKU-1016,Laptops,NA-W,Partner,Enterprise,Fatima Dahl,1,3292.27,0.15,2798.43,2228.04,Shipped
ORD-101157,2023-02-17,SKU-1086,Storage,DACH,Online,Enterprise,Chen Iversen,3,1066.03,0.1,2878.28,2119.32,Shipped
ORD-103151,2023-02-17,SKU-1014,Laptops,UKI,Online,Mid-Market,Ivan Kaur,5,1949.83,0.05,9261.69,6607.55,Shipped
ORD-103487,2023-02-17,SKU-1012,Laptops,NA-W,Partner,Mid-Market,Elena Laurent,3,3047.46,0,9142.38,6307.17,Shipped
ORD-104717,2023-02-17,SKU-1102,Accessories,NA-E,Online,Mid-Market,Emeka Weber,1,198.44,0.15,168.67,92.26,Shipped
ORD-100283,2023-02-18,SKU-1080,Networking,NA-W,Online,Mid-Market,Rosa Weber,1,788.65,0.05,749.22,516.63,Shipped
ORD-100509,2023-02-18,SKU-1103,Accessories,NA-E,Partner,Consumer,Bruno Zhang,1,198.1,0.05,188.19,86.3,Pending
ORD-100597,2023-02-18,SKU-1001,Laptops,LATAM,Partner,Enterprise,Yara Eriksen,5,1590.48,0.05,7554.78,5610.3,Shipped
ORD-103005,2023-02-18,SKU-1088,Storage,DACH,Retail,Consumer,Fatima Bennett,4,601.62,0,2406.48,1735.72,Shipped
ORD-100885,2023-02-19,SKU-1093,Storage,NA-E,Direct,SMB,Elena Kaur,1,856.06,0.05,813.26,628.28,Shipped
ORD-100972,2023-02-19,SKU-1091,Storage,NA-E,Retail,SMB,Rosa Marchetti,4,949.67,0.05,3608.75,2798.04,Shipped
ORD-101320,2023-02-19,SKU-1069,Networking,NA-W,Direct,Consumer,Viktor Zhang,9,640.52,0,5764.68,3515.58,Shipped
ORD-101369,2023-02-19,SKU-1049,Peripherals,LATAM,Partner,Mid-Market,Hana Rossi,5,426.32,0,2131.6,1155.55,Pending
ORD-100559,2023-02-20,SKU-1080,Networking,UKI,Online,Mid-Market,Bao Kaur,1,788.65,0.05,749.22,516.63,Pending
ORD-102146,2023-02-20,SKU-1105,Accessories,DACH,Online,Consumer,Nikolai Jensen,3,139.86,0.25,314.69,182.91,Shipped
ORD-102533,2023-02-20,SKU-1065,Networking,NA-E,Direct,Enterprise,Thea Zhang,2,417.19,0.05,792.66,478.48,Pending
ORD-103440,2023-02-20,SKU-1094,Storage,NORDIC,Retail,Enterprise,Amara Dahl,1,321.11,0.25,240.83,224.89,Shipped
ORD-100391,2023-02-21,SKU-1043,Peripherals,UKI,Direct,Consumer,Emeka Weber,4,212.9,0.1,766.44,452.6,Returned
ORD-100589,2023-02-21,SKU-1025,Monitors,NA-E,Retail,Consumer,Bao Kaur,2,577.77,0.2,924.43,796.02,Shipped
ORD-100620,2023-02-21,SKU-1084,Storage,NA-W,Online,Mid-Market,Nadia Kowalski,3,497.7,0,1493.1,1093.74,Pending
ORD-101058,2023-02-21,SKU-1066,Networking,NORDIC,Partner,Enterprise,Greta Haddad,3,491.43,0,1474.29,863.07,Shipped
ORD-101381,2023-02-21,SKU-1028,Monitors,APAC-N,Online,Mid-Market,Chen Iversen,2,1296.45,0,2592.9,1673.14,Shipped
ORD-102338,2023-02-21,SKU-1108,Accessories,UKI,Online,SMB,Emeka Lindqvist,4,111.01,0.2,355.23,191.76,Shipped
ORD-100810,2023-02-22,SKU-1002,Laptops,NA-E,Direct,Consumer,Thea Zhang,6,3368.08,0,20208.48,13798.38,Shipped
ORD-102607,2023-02-22,SKU-1099,Storage,LATAM,Online,Enterprise,Bao Kaur,1,881.67,0.15,749.42,593.89,Returned
ORD-104896,2023-02-22,SKU-1015,Laptops,NA-E,Online,SMB,Uma Okafor,1,1315.81,0.2,1052.65,924.69,Shipped
ORD-104961,2023-02-22,SKU-1070,Networking,NA-E,Retail,Consumer,Viktor Zhang,2,1052.94,0,2105.88,1260.16,Shipped
ORD-100528,2023-02-23,SKU-1011,Laptops,NA-E,Online,Mid-Market,Fatima Dahl,1,2304.08,0.1,2073.67,1489.3,Shipped
ORD-100929,2023-02-23,SKU-1057,Peripherals,UKI,Partner,Enterprise,Darius Kaur,1,457.5,0.05,434.62,228.53,Pending
ORD-102635,2023-02-23,SKU-1062,Networking,APAC-S,Partner,Consumer,Rania Kaur,1,864.38,0.25,648.28,541.69,Pending
ORD-104479,2023-02-23,SKU-1088,Storage,NORDIC,Partner,SMB,Yara Eriksen,1,601.62,0.05,571.54,433.93,Returned
ORD-102271,2023-02-24,SKU-1018,Laptops,LATAM,Direct,Consumer,Rania Eriksen,1,2719.05,0,2719.05,1773.97,Pending
ORD-104457,2023-02-24,SKU-1091,Storage,NA-W,Direct,Enterprise,Rosa Marchetti,2,949.67,0.2,1519.47,1399.02,Shipped
ORD-104738,2023-02-24,SKU-1097,Storage,DACH,Direct,Mid-Market,Zara Fontaine,6,176.34,0.2,846.43,800.1,Shipped
ORD-103449,2023-02-25,SKU-1095,Storage,NA-W,Direct,SMB,Emeka Lindqvist,13,537.52,0.15,5939.6,5007.21,Shipped
ORD-104993,2023-02-25,SKU-1045,Peripherals,NA-W,Online,SMB,Bruno Zhang,1,388.64,0,388.64,208.79,Returned
ORD-100281,2023-02-26,SKU-1038,Monitors,NORDIC,Online,Mid-Market,Thea Zhang,1,829.48,0.2,663.58,554.33,Shipped
ORD-100534,2023-02-26,SKU-1109,Accessories,LATAM,Retail,SMB,Zara Fontaine,6,131.89,0.15,672.64,356.58,Returned
ORD-102048,2023-02-26,SKU-1078,Networking,NA-E,Retail,Consumer,Fatima Bennett,17,981.51,0,16685.67,9911.85,Shipped
ORD-102844,2023-02-26,SKU-1086,Storage,NA-E,Online,Mid-Market,Hana Rossi,1,1066.03,0,1066.03,706.44,Shipped
ORD-103646,2023-02-26,SKU-1119,Accessories,NA-E,Online,Consumer,Sana Lindqvist,10,84.73,0,847.3,415.6,Shipped
ORD-103818,2023-02-26,SKU-1038,Monitors,NA-E,Direct,Mid-Market,Rania Eriksen,7,829.48,0,5806.36,3880.31,Shipped
ORD-104152,2023-02-26,SKU-1024,Monitors,NA-E,Online,Mid-Market,Bao Alvarez,6,340.87,0.05,1942.96,1329.54,Returned
ORD-104468,2023-02-26,SKU-1050,Peripherals,NA-E,Direct,Mid-Market,Elena Laurent,9,335.4,0,3018.6,1707.21,Returned
ORD-104902,2023-02-26,SKU-1086,Storage,UKI,Direct,SMB,Fatima Iversen,2,1066.03,0,2132.06,1412.88,Shipped
ORD-104988,2023-02-26,SKU-1095,Storage,UKI,Online,Mid-Market,Sana Lindqvist,6,537.52,0.1,2902.61,2311.02,Shipped
ORD-101416,2023-02-27,SKU-1120,Accessories,NA-W,Direct,SMB,Greta Haddad,1,210.18,0,210.18,86.17,Shipped
ORD-101226,2023-02-28,SKU-1095,Storage,NA-W,Direct,SMB,Rosa Marchetti,1,537.52,0,537.52,385.17,Returned
ORD-101483,2023-02-28,SKU-1074,Networking,NA-W,Partner,Consumer,Thea Ibrahim,1,192.25,0.05,182.64,120.87,Shipped
ORD-103041,2023-02-28,SKU-1075,Networking,DACH,Partner,Mid-Market,Ivan Kaur,1,1273.44,0.05,1209.77,736.87,Shipped
ORD-104022,2023-02-28,SKU-1012,Laptops,APAC-N,Online,Mid-Market,Ada Zimmerman,1,3047.46,0.2,2437.97,2102.39,Shipped
ORD-104579,2023-02-28,SKU-1061,Networking,NA-E,Online,Enterprise,Petra Ibrahim,5,1191.4,0.15,5063.45,3479.95,Shipped
ORD-102510,2023-03-01,SKU-1073,Networking,NA-E,Direct,SMB,Petra Ibrahim,6,347.65,0.05,1981.6,1358.52,Returned
ORD-103026,2023-03-01,SKU-1086,Storage,NA-E,Partner,SMB,Amara Dahl,4,1066.03,0.25,3198.09,2825.76,Shipped
ORD-103212,2023-03-01,SKU-1037,Monitors,NORDIC,Retail,Enterprise,Wei Tanaka,2,1230.78,0.05,2338.48,1565.38,Shipped
ORD-103847,2023-03-01,SKU-1064,Networking,NA-E,Online,Enterprise,Bao Alvarez,3,2008.03,0,6024.09,3654.6,Shipped
ORD-103959,2023-03-01,SKU-1101,Accessories,NA-W,Partner,Mid-Market,Elena Laurent,1,149.25,0.25,111.94,60.05,Shipped
ORD-104637,2023-03-01,SKU-1070,Networking,DACH,Direct,SMB,Thea Zhang,2,1052.94,0.15,1790.0,1260.16,Shipped
ORD-104760,2023-03-01,SKU-1111,Accessories,UKI,Direct,Enterprise,Paulo Carvalho,2,118.52,0.15,201.48,101.34,Returned
ORD-100274,2023-03-02,SKU-1071,Networking,APAC-S,Direct,Enterprise,Fatima Iversen,4,827.39,0.05,3144.08,2114.84,Shipped
ORD-101867,2023-03-02,SKU-1095,Storage,NA-E,Partner,Enterprise,Emeka Weber,3,537.52,0.05,1531.93,1155.51,Shipped
ORD-102306,2023-03-02,SKU-1061,Networking,APAC-S,Partner,Enterprise,Ada Singh,1,1191.4,0.25,893.55,695.99,Shipped
ORD-102920,2023-03-02,SKU-1095,Storage,APAC-N,Direct,Consumer,Ada Singh,2,537.52,0.2,860.03,770.34,Shipped
ORD-103357,2023-03-02,SKU-1053,Peripherals,UKI,Direct,Enterprise,Chen Iversen,1,417.51,0,417.51,216.56,Shipped
ORD-104161,2023-03-02,SKU-1093,Storage,APAC-N,Partner,Mid-Market,Elena Laurent,2,856.06,0.1,1540.91,1256.56,Shipped
ORD-104284,2023-03-02,SKU-1074,Networking,NA-E,Direct,Mid-Market,Paulo Carvalho,2,192.25,0,384.5,241.74,Shipped
ORD-104319,2023-03-02,SKU-1091,Storage,NA-W,Online,Enterprise,Fatima Bennett,1,949.67,0,949.67,699.51,Shipped
ORD-101953,2023-03-03,SKU-1044,Peripherals,DACH,Direct,SMB,Bao Alvarez,4,42.05,0,168.2,85.12,Shipped
ORD-102652,2023-03-03,SKU-1009,Laptops,NA-W,Retail,Consumer,Thea Zhang,5,3341.5,0.1,15036.75,11592.9,Shipped
ORD-102852,2023-03-03,SKU-1105,Accessories,NA-E,Partner,Consumer,Uma Sandoval,4,139.86,0.1,503.5,243.88,Shipped
ORD-102917,2023-03-03,SKU-1098,Storage,APAC-N,Direct,SMB,Emeka Lindqvist,1,587.94,0.05,558.54,407.17,Returned
ORD-103348,2023-03-04,SKU-1093,Storage,NA-E,Direct,SMB,Ada Vargas,1,856.06,0,856.06,628.28,Shipped
ORD-103591,2023-03-04,SKU-1030,Monitors,NA-W,Online,Mid-Market,Chen Iversen,1,756.24,0,756.24,522.2,Returned
ORD-103804,2023-03-04,SKU-1058,Peripherals,NA-E,Online,Enterprise,Rania Eriksen,1,410.18,0.05,389.67,221.87,Shipped
ORD-101202,2023-03-05,SKU-1094,Storage,NA-W,Retail,Mid-Market,Thea Zhang,1,321.11,0.05,305.05,224.89,Returned
ORD-103362,2023-03-05,SKU-1020,Laptops,NA-E,Partner,SMB,Malik Andersen,1,3674.26,0,3674.26,2390.72,Shipped
ORD-100714,2023-03-06,SKU-1120,Accessories,NA-W,Retail,Consumer,Amara Dahl,14,210.18,0,2942.52,1206.38,Pending
ORD-102017,2023-03-06,SKU-1095,Storage,LATAM,Online,Mid-Market,Petra Ibrahim,2,537.52,0.15,913.78,770.34,Shipped
ORD-102024,2023-03-06,SKU-1045,Peripherals,NA-E,Online,Consumer,Amara Dahl,5,388.64,0.05,1846.04,1043.95,Shipped
ORD-102761,2023-03-06,SKU-1031,Monitors,UKI,Direct,Enterprise,Zara Fontaine,1,953.0,0,953.0,667.83,Shipped
ORD-103374,2023-03-06,SKU-1101,Accessories,NA-E,Partner,SMB,Fatima Bennett,2,149.25,0.15,253.72,120.1,Pending
ORD-104032,2023-03-06,SKU-1042,Peripherals,NA-W,Partner,SMB,Petra Ibrahim,1,84.72,0.05,80.48,46.51,Shipped
ORD-100144,2023-03-07,SKU-1028,Monitors,DACH,Online,Consumer,Zara Sorensen,3,1296.45,0.25,2917.01,2509.71,Shipped
ORD-100266,2023-03-07,SKU-1052,Peripherals,NORDIC,Direct,Mid-Market,Bao Alvarez,13,310.49,0,4036.37,2070.64,Shipped
ORD-100560,2023-03-07,SKU-1096,Storage,NA-E,Direct,Enterprise,Viktor Zhang,1,924.54,0,924.54,664.98,Shipped
ORD-103740,2023-03-07,SKU-1018,Laptops,NA-W,Online,SMB,Bao Kaur,4,2719.05,0.15,9244.77,7095.88,Returned
ORD-104456,2023-03-07,SKU-1072,Networking,NA-E,Direct,Mid-Market,Viktor Zhang,1,593.71,0.2,474.97,371.48,Pending
ORD-104677,2023-03-07,SKU-1029,Monitors,UKI,Partner,SMB,Ada Zimmerman,1,438.72,0.05,416.78,287.42,Returned
ORD-100224,2023-03-08,SKU-1032,Monitors,NORDIC,Partner,Enterprise,Nikolai Jensen,3,929.07,0,2787.21,1756.47,Pending
ORD-102012,2023-03-08,SKU-1061,Networking,DACH,Retail,Mid-Market,Nikolai Jensen,2,1191.4,0.25,1787.1,1391.98,Shipped
ORD-103302,2023-03-08,SKU-1100,Storage,NA-E,Partner,Consumer,Bao Alvarez,1,754.71,0,754.71,499.86,Shipped
ORD-104321,2023-03-08,SKU-1019,Laptops,UKI,Direct,Mid-Market,Yusuf Fontaine,19,1704.93,0,32393.67,22333.93,Shipped
ORD-100277,2023-03-09,SKU-1077,Networking,NA-W,Partner,SMB,Paulo Carvalho,3,740.62,0.05,2110.77,1349.82,Returned
ORD-100374,2023-03-09,SKU-1038,Monitors,NA-W,Retail,SMB,Bao Kaur,1,829.48,0.1,746.53,554.33,Returned
ORD-100790,2023-03-09,SKU-1103,Accessories,DACH,Online,SMB,Hana Rossi,1,198.1,0.25,148.57,86.3,Shipped
ORD-101366,2023-03-09,SKU-1078,Networking,DACH,Direct,Mid-Market,Uma Sandoval,1,981.51,0,981.51,583.05,Shipped
ORD-101990,2023-03-09,SKU-1048,Peripherals,APAC-N,Online,Mid-Market,Bao Kaur,6,405.97,0.15,2070.45,1203.84,Shipped
ORD-103463,2023-03-09,SKU-1044,Peripherals,APAC-S,Partner,SMB,Uma Sandoval,6,42.05,0.25,189.22,127.68,Shipped
ORD-104481,2023-03-09,SKU-1103,Accessories,NA-W,Partner,Enterprise,Yusuf Fontaine,4,198.1,0,792.4,345.2,Shipped
ORD-104588,2023-03-09,SKU-1059,Peripherals,NA-W,Retail,Enterprise,Zara Fontaine,2,294.39,0,588.78,289.66,Shipped
ORD-101383,2023-03-10,SKU-1026,Monitors,LATAM,Online,Consumer,Fatima Dahl,2,371.18,0,742.36,508.04,Pending
ORD-102784,2023-03-10,SKU-1032,Monitors,NA-E,Direct,SMB,Sana Lindqvist,3,929.07,0.05,2647.85,1756.47,Shipped
ORD-100962,2023-03-11,SKU-1105,Accessories,NA-E,Partner,Mid-Market,Elena Laurent,5,139.86,0,699.3,304.85,Shipped
ORD-101176,2023-03-11,SKU-1050,Peripherals,NA-E,Online,Enterprise,Amara Dahl,2,335.4,0.1,603.72,379.38,Shipped
ORD-104930,2023-03-11,SKU-1014,Laptops,NA-W,Direct,SMB,Rosa Weber,2,1949.83,0,3899.66,2643.02,Shipped
ORD-100189,2023-03-12,SKU-1070,Networking,DACH,Direct,Enterprise,Yara Eriksen,7,1052.94,0.2,5896.46,4410.56,Pending
ORD-100944,2023-03-12,SKU-1019,Laptops,DACH,Direct,Enterprise,Nikolai Jensen,1,1704.93,0,1704.93,1175.47,Shipped
ORD-103330,2023-03-12,SKU-1047,Peripherals,NA-W,Online,SMB,Zara Fontaine,10,240.32,0.25,1802.4,1265.8,Shipped
ORD-103473,2023-03-12,SKU-1057,Peripherals,NA-E,Online,Mid-Market,Emeka Lindqvist,2,457.5,0,915.0,457.06,Shipped
ORD-104994,2023-03-12,SKU-1048,Peripherals,DACH,Online,Enterprise,Kwame Abara,2,405.97,0.1,730.75,401.28,Returned
ORD-100200,2023-03-13,SKU-1078,Networking,NA-E,Direct,Mid-Market,Bruno Zhang,12,981.51,0,11778.12,6996.6,Shipped
ORD-100415,2023-03-13,SKU-1044,Peripherals,NA-W,Partner,Enterprise,Chen Iversen,4,42.05,0.2,134.56,85.12,Shipped
ORD-100842,2023-03-13,SKU-1055,Peripherals,UKI,Online,Consumer,Fatima Dahl,2,77.77,0.25,116.66,78.36,Shipped
ORD-101066,2023-03-13,SKU-1034,Monitors,UKI,Direct,Consumer,Rosa Marchetti,4,511.32,0.05,1943.02,1262.88,Shipped
ORD-101414,2023-03-14,SKU-1007,Laptops,UKI,Online,Consumer,Malik Kowalski,1,1513.38,0.1,1362.04,1061.74,Pending
ORD-101646,2023-03-14,SKU-1033,Monitors,NA-W,Partner,SMB,Ada Singh,2,617.73,0,1235.46,800.5,Returned
ORD-102228,2023-03-14,SKU-1076,Networking,NA-E,Online,SMB,Greta Haddad,1,1719.15,0.2,1375.32,1029.28,Returned
ORD-102375,2023-03-14,SKU-1026,Monitors,UKI,Direct,Enterprise,Elena Kaur,3,371.18,0.05,1057.86,762.06,Shipped
ORD-103338,2023-03-14,SKU-1003,Laptops,NORDIC,Direct,Mid-Market,Malik Eriksen,2,2349.75,0.25,3524.62,3024.74,Shipped
ORD-104496,2023-03-14,SKU-1110,Accessories,NA-W,Online,Mid-Market,Chen Iversen,5,50.0,0.05,237.5,119.9,Shipped
ORD-100676,2023-03-15,SKU-1077,Networking,LATAM,Direct,Enterprise,Yara Eriksen,4,740.62,0.05,2814.36,1799.76,Returned
ORD-100890,2023-03-15,SKU-1024,Monitors,UKI,Online,SMB,Greta Haddad,3,340.87,0.05,971.48,664.77,Shipped
ORD-101065,2023-03-15,SKU-1011,Laptops,UKI,Direct,SMB,Emeka Lindqvist,1,2304.08,0.15,1958.47,1489.3,Pending
ORD-103564,2023-03-15,SKU-1092,Storage,UKI,Direct,Enterprise,Zara Sorensen,2,227.16,0.25,340.74,321.3,Shipped
ORD-104215,2023-03-15,SKU-1062,Networking,APAC-N,Direct,Mid-Market,Darius Kaur,2,864.38,0,1728.76,1083.38,Shipped
ORD-100568,2023-03-16,SKU-1084,Storage,NA-E,Online,Consumer,Thea Delgado,2,497.7,0.2,796.32,729.16,Shipped
ORD-101981,2023-03-16,SKU-1066,Networking,NA-W,Partner,Mid-Market,Zara Fontaine,2,491.43,0.15,835.43,575.38,Shipped
ORD-102525,2023-03-16,SKU-1074,Networking,DACH,Online,Enterprise,Viktor Zhang,1,192.25,0.15,163.41,120.87,Shipped
ORD-104433,2023-03-16,SKU-1078,Networking,APAC-S,Retail,SMB,Yusuf Fontaine,1,981.51,0,981.51,583.05,Returned
ORD-100750,2023-03-17,SKU-1017,Laptops,UKI,Partner,SMB,Thea Ibrahim,4,3083.45,0.15,10483.73,8721.96,Returned
ORD-101106,2023-03-17,SKU-1112,Accessories,DACH,Direct,Consumer,Ada Singh,5,160.4,0.25,601.5,369.9,Shipped
ORD-102273,2023-03-17,SKU-1077,Networking,NA-W,Online,SMB,Paulo Carvalho,4,740.62,0.05,2814.36,1799.76,Shipped
ORD-100302,2023-03-18,SKU-1016,Laptops,NA-E,Direct,Mid-Market,Rosa Marchetti,4,3292.27,0,13169.08,8912.16,Returned
ORD-100643,2023-03-18,SKU-1044,Peripherals,UKI,Partner,Mid-Market,Thea Zhang,2,42.05,0,84.1,42.56,Shipped
ORD-103467,2023-03-18,SKU-1056,Peripherals,NORDIC,Online,Mid-Market,Uma Sandoval,1,45.14,0,45.14,22.62,Shipped
ORD-104237,2023-03-18,SKU-1015,Laptops,UKI,Partner,SMB,Kwame Abara,7,1315.81,0,9210.67,6472.83,Pending
ORD-104647,2023-03-18,SKU-1029,Monitors,NA-E,Direct,SMB,Amara Dahl,1,438.72,0,438.72,287.42,Shipped
ORD-100418,2023-03-19,SKU-1081,Storage,NA-E,Retail,Consumer,Chen Iversen,1,427.43,0.1,384.69,295.78,Returned
ORD-100818,2023-03-19,SKU-1012,Laptops,NA-W,Partner,SMB,Elena Okafor,6,3047.46,0.05,17370.52,12614.34,Returned
ORD-101123,2023-03-19,SKU-1080,Networking,NA-E,Online,Consumer,Sana Lindqvist,1,788.65,0,788.65,516.63,Shipped
ORD-103157,2023-03-19,SKU-1095,Storage,LATAM,Online,Consumer,Fatima Dahl,1,537.52,0.05,510.64,385.17,Shipped
ORD-103030,2023-03-20,SKU-1077,Networking,APAC-N,Direct,Mid-Market,Nadia Kowalski,3,740.62,0,2221.86,1349.82,Shipped
ORD-103544,2023-03-20,SKU-1039,Monitors,NA-E,Retail,Mid-Market,Petra Ibrahim,4,1201.03,0,4804.12,2992.52,Shipped
ORD-104276,2023-03-20,SKU-1112,Accessories,NA-E,Partner,SMB,Yusuf Fontaine,3,160.4,0.1,433.08,221.94,Shipped
ORD-101192,2023-03-21,SKU-1104,Accessories,LATAM,Partner,SMB,Emeka Weber,2,40.52,0.1,72.94,38.68,Shipped
ORD-103272,2023-03-21,SKU-1039,Monitors,UKI,Online,Enterprise,Petra Ibrahim,2,1201.03,0.1,2161.85,1496.26,Shipped
ORD-100085,2023-03-22,SKU-1067,Networking,NA-W,Online,Mid-Market,Bruno Zhang,2,254.78,0,509.56,307.52,Shipped
ORD-101278,2023-03-22,SKU-1058,Peripherals,NA-E,Online,SMB,Zara Fontaine,2,410.18,0,820.36,443.74,Shipped
ORD-101635,2023-03-22,SKU-1107,Accessories,APAC-N,Partner,SMB,Emeka Lindqvist,2,92.86,0.1,167.15,75.44,Returned
ORD-103670,2023-03-22,SKU-1028,Monitors,APAC-N,Retail,Mid-Market,Rania Kaur,3,1296.45,0.2,3111.48,2509.71,Shipped
ORD-101238,2023-03-23,SKU-1120,Accessories,LATAM,Direct,Mid-Market,Ada Singh,8,210.18,0.15,1429.22,689.36,Shipped
ORD-101443,2023-03-23,SKU-1048,Peripherals,APAC-N,Online,Enterprise,Elena Kaur,6,405.97,0,2435.82,1203.84,Shipped
ORD-101863,2023-03-23,SKU-1005,Laptops,DACH,Online,Enterprise,Elena Kaur,4,1611.9,0.05,6125.22,4129.16,Pending
ORD-102570,2023-03-23,SKU-1023,Monitors,NA-W,Retail,Mid-Market,Nikolai Jensen,1,1366.21,0.15,1161.28,898.81,Shipped
ORD-102688,2023-03-23,SKU-1057,Peripherals,DACH,Direct,Mid-Market,Yusuf Fontaine,2,457.5,0,915.0,457.06,Shipped
ORD-104890,2023-03-23,SKU-1002,Laptops,NA-E,Direct,SMB,Fatima Iversen,4,3368.08,0,13472.32,9198.92,Shipped
ORD-100570,2023-03-24,SKU-1018,Laptops,DACH,Online,SMB,Malik Kowalski,5,2719.05,0.15,11555.96,8869.85,Shipped
ORD-102040,2023-03-24,SKU-1076,Networking,NORDIC,Direct,SMB,Uma Sandoval,3,1719.15,0.15,4383.83,3087.84,Shipped
ORD-102432,2023-03-24,SKU-1093,Storage,NA-E,Direct,Enterprise,Darius Kaur,1,856.06,0,856.06,628.28,Pending
ORD-102823,2023-03-24,SKU-1112,Accessories,NA-W,Partner,Enterprise,Ivan Kaur,4,160.4,0.05,609.52,295.92,Pending
ORD-100278,2023-03-25,SKU-1116,Accessories,NA-E,Online,Enterprise,Zara Fontaine,3,147.71,0.05,420.97,217.59,Returned
ORD-101467,2023-03-25,SKU-1022,Monitors,NA-W,Retail,Mid-Market,Wei Tanaka,7,296.21,0.15,1762.45,1366.82,Shipped
ORD-102593,2023-03-25,SKU-1085,Storage,NA-E,Retail,Mid-Market,Adaeze Marchetti,2,163.55,0,327.1,246.76,Shipped
ORD-102828,2023-03-25,SKU-1070,Networking,UKI,Direct,Enterprise,Elena Kaur,10,1052.94,0.1,9476.46,6300.8,Shipped
ORD-104953,2023-03-25,SKU-1065,Networking,NA-E,Direct,SMB,Zara Sorensen,6,417.19,0.1,2252.83,1435.44,Returned
ORD-100482,2023-03-26,SKU-1028,Monitors,LATAM,Direct,SMB,Paulo Carvalho,1,1296.45,0,1296.45,836.57,Shipped
ORD-100553,2023-03-26,SKU-1006,Laptops,UKI,Partner,SMB,Fatima Bennett,5,2229.97,0.1,10034.86,7419.15,Shipped
ORD-100724,2023-03-26,SKU-1028,Monitors,APAC-N,Online,Mid-Market,Wei Tanaka,7,1296.45,0,9075.15,5855.99,Shipped
